gender,year_of_birth,city,country,level_of_education,polarity,subjectivity,nb_messages,certificate_delivered,course_id
m,1982.0,toulouse,fr,b,0.1599999964237213,0.27142858505249023,1,N,MinesTelecom/04017/sessi
m,1982.0,toulouse,fr,b,0.1599999964237213,0.27142858505249023,1,N,MinesTelecom/04017S02/se
m,1982.0,toulouse,fr,b,0.1599999964237213,0.27142858505249023,1,N,MinesTelecom/04018S02/se
m,1982.0,toulouse,fr,b,0.1599999964237213,0.27142858505249023,1,N,MinesTelecom/04021/sessi
m,1982.0,toulouse,fr,b,0.1599999964237213,0.27142858505249023,1,N,MinesTelecom/04021S02/se
m,,,,,0.1331875016912818,0.2768055582419038,8,Y,course-v1:MinesTelecom+0
,,,,,0.24000000953674316,0.07500000298023224,2,N,CNAM/01002S04/session04
f,,,,,0.26777777820825577,0.4444444626569748,2,N,course-v1:MinesTelecom+0
,,paris,fr,m,0.0,0.0,1,N,MinesTelecom/04017/sessi
,,paris,fr,m,0.0,0.0,1,N,MinesTelecom/04018/sessi
,,,,,0.5,0.4833333194255829,1,N,course-v1:MinesTelecom+0
,,,,,-0.28999999165534973,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.1261041657999158,0.18864583456888795,8,Y,course-v1:MinesTelecom+0
,,,,,0.2879999876022339,0.30000001192092896,1,N,CNAM/01002S04/session04
m,1975.0,annemasse,fr,m,0.04937500134110451,0.20937499403953552,1,N,MinesTelecom/04017/sessi
m,1975.0,annemasse,fr,m,0.04937500134110451,0.20937499403953552,1,N,MinesTelecom/04018/sessi
m,,,,,0.10000000149011612,0.32499998807907104,1,N,course-v1:MinesTelecom+0
m,1985.0,grenoble,fr,m,0.15694444129864374,0.4700000087420146,3,Y,MinesTelecom/04018/sessi
f,,,,,0.14171859211373058,0.2932868887755004,44,N,course-v1:MinesTelecom+0
,,,,,0.02812499925494194,0.39374999701976776,2,N,CNAM/01002S04/session04
,,,,,0.02812499925494194,0.39374999701976776,2,N,course-v1:MinesTelecom+0
m,1960.0,,,m,0.022592592829217512,0.1434490748991569,3,N,MinesTelecom/04017/sessi
m,1960.0,,,m,0.022592592829217512,0.1434490748991569,3,N,MinesTelecom/04018/sessi
m,1960.0,,,m,0.022592592829217512,0.1434490748991569,3,N,MinesTelecom/04021/sessi
,,,,,0.1640208339318633,0.26416666731238364,10,Y,CNAM/01002S04/session04
m,1995.0,abidjan,ci,hs,0.04333333174387614,0.20833333333333334,3,N,course-v1:MinesTelecom+0
m,1995.0,abidjan,ci,hs,0.04333333174387614,0.20833333333333334,3,Y,MinesTelecom/04017/sessi
m,1995.0,abidjan,ci,hs,0.04333333174387614,0.20833333333333334,3,N,MinesTelecom/04017S02/se
m,1995.0,abidjan,ci,hs,0.04333333174387614,0.20833333333333334,3,N,MinesTelecom/04018/sessi
m,1995.0,abidjan,ci,hs,0.04333333174387614,0.20833333333333334,3,N,MinesTelecom/04021/sessi
f,1964.0,paris,fr,m,0.1733333319425583,0.1750000019868215,3,N,MinesTelecom/04017S02/se
,,,,,0.44999998807907104,0.5249999761581421,1,N,CNAM/01002S04/session04
,,,,,0.09458333253860474,0.10729166958481073,4,Y,course-v1:MinesTelecom+0
,,,,,-0.038750000298023224,0.15625,1,Y,CNAM/01002S04/session04
,,,,,0.0,0.0,1,N,CNAM/01002S04/session04
m,1977.0,bonoua,ci,other,0.07500000298023224,0.05000000074505806,1,N,MinesTelecom/04021/sessi
m,1975.0,,fr,hs,-0.0625,0.10000000149011612,1,N,MinesTelecom/04017/sessi
m,1975.0,,fr,hs,-0.0625,0.10000000149011612,1,N,MinesTelecom/04021/sessi
m,1954.0,,,b,0.14971622398921422,0.22187463992408343,14,N,course-v1:MinesTelecom+0
m,1954.0,,,b,0.14971622398921422,0.22187463992408343,14,Y,MinesTelecom/04017/sessi
m,1954.0,,,b,0.14971622398921422,0.22187463992408343,14,N,MinesTelecom/04018/sessi
m,1954.0,,,b,0.14971622398921422,0.22187463992408343,14,N,MinesTelecom/04021/sessi
,,,,,0.20104166865348816,0.20833333333333334,3,N,CNAM/01002S04/session04
,,,,,0.3513749986886978,0.3349999934434891,2,Y,course-v1:MinesTelecom+0
m,1965.0,egly,fr,m,0.042053848977957387,0.19742665882222354,64,N,course-v1:MinesTelecom+0
m,1965.0,egly,fr,m,0.042053848977957387,0.19742665882222354,64,Y,MinesTelecom/04017S02/se
m,1965.0,egly,fr,m,0.042053848977957387,0.19742665882222354,64,N,MinesTelecom/04018S02/se
m,1965.0,egly,fr,m,0.042053848977957387,0.19742665882222354,64,N,MinesTelecom/04021S02/se
f,1958.0,,,m,-0.15000000596046448,0.30000001192092896,1,N,course-v1:MinesTelecom+0
f,1958.0,,,m,-0.15000000596046448,0.30000001192092896,1,Y,MinesTelecom/04017/sessi
f,1958.0,,,m,-0.15000000596046448,0.30000001192092896,1,N,MinesTelecom/04018/sessi
,,,,,0.4000000059604645,0.15000000596046448,1,N,CNAM/01002S04/session04
,,,,,0.10000000149011612,0.05000000074505806,1,N,CNAM/01002S04/session04
,,,,,0.10000000149011612,0.05000000074505806,1,N,course-v1:MinesTelecom+0
,,,,,0.07188888887564342,0.2349999969204267,3,N,CNAM/01002S04/session04
,,,,,0.09768199371495123,0.243002873427909,29,Y,CNAM/01002S04/session04
,,,,,0.09768199371495123,0.243002873427909,29,N,MinesTelecom/04021S02/se
m,1984.0,,,hs,0.10499999765306711,0.12708333507180214,4,N,MinesTelecom/04017/sessi
m,1984.0,,,hs,0.10499999765306711,0.12708333507180214,4,N,MinesTelecom/04018/sessi
,,,,,0.19200000166893005,0.14000000059604645,1,N,CNAM/01002S04/session04
,,,,,-0.01666666753590107,0.3499999940395355,1,N,course-v1:MinesTelecom+0
m,1979.0,arlon,be,m,0.1503618621500209,0.29024045255833436,56,N,course-v1:MinesTelecom+0
m,1979.0,arlon,be,m,0.1503618621500209,0.29024045255833436,56,N,MinesTelecom/04017S02/se
m,1979.0,arlon,be,m,0.1503618621500209,0.29024045255833436,56,N,MinesTelecom/04018S02/se
m,1979.0,arlon,be,m,0.1503618621500209,0.29024045255833436,56,N,MinesTelecom/04021/sessi
m,1950.0,,fr,p,0.07463600226264033,0.32396010789606305,45,Y,MinesTelecom/04017S02/se
m,1950.0,,fr,p,0.07463600226264033,0.32396010789606305,45,N,MinesTelecom/04018S02/se
m,1950.0,,fr,p,0.07463600226264033,0.32396010789606305,45,N,MinesTelecom/04021/sessi
m,1987.0,,,b,0.2800000011920929,0.5533333420753479,1,N,course-v1:MinesTelecom+0
m,1987.0,,,b,0.2800000011920929,0.5533333420753479,1,N,MinesTelecom/04021/sessi
m,1987.0,,,b,0.2800000011920929,0.5533333420753479,1,N,MinesTelecom/04021S02/se
m,,,,,0.03999999910593033,0.22499999403953552,1,Y,course-v1:MinesTelecom+0
m,1979.0,lome,tg,b,0.10999999940395355,0.15000000223517418,2,N,MinesTelecom/04017S02/se
m,1979.0,lome,tg,b,0.10999999940395355,0.15000000223517418,2,N,MinesTelecom/04018S02/se
m,1979.0,lome,tg,b,0.10999999940395355,0.15000000223517418,2,N,MinesTelecom/04021S02/se
,,,,,0.0,0.3499999940395355,1,N,CNAM/01002S04/session04
m,1970.0,,,jhs,0.27166667208075523,0.34166666120290756,2,N,MinesTelecom/04017S02/se
m,1970.0,,,jhs,0.27166667208075523,0.34166666120290756,2,N,MinesTelecom/04018S02/se
m,1970.0,,,jhs,0.27166667208075523,0.34166666120290756,2,N,MinesTelecom/04021S02/se
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,Y,CNAM/01002S04/session04
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,N,course-v1:MinesTelecom+0
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,N,MinesTelecom/04017/sessi
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,N,MinesTelecom/04018/sessi
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,N,MinesTelecom/04018S02/se
m,1970.0,,fr,hs,-0.08500000089406967,0.16249999403953552,1,N,MinesTelecom/04021/sessi
,,,,,0.07000000029802322,0.30000001192092896,1,N,course-v1:MinesTelecom+0
,,,,,0.11884523679812749,0.13503968405226865,6,Y,CNAM/01002S04/session04
,,,,,0.11884523679812749,0.13503968405226865,6,N,course-v1:MinesTelecom+0
m,,,,,0.0,0.0,1,Y,course-v1:MinesTelecom+0
m,,,,,0.1875,0.10000000149011612,2,N,course-v1:MinesTelecom+0
m,1969.0,abidjan,ci,a,0.15933333585659662,0.2050000031789144,3,Y,MinesTelecom/04017/sessi
m,1969.0,abidjan,ci,a,0.15933333585659662,0.2050000031789144,3,N,MinesTelecom/04018/sessi
,,,,,0.2500000037252903,0.05000000074505806,2,N,CNAM/01002S04/session04
m,1968.0,,,m,0.25214285403490067,0.16785714775323868,2,N,MinesTelecom/04017/sessi
m,1968.0,,,m,0.25214285403490067,0.16785714775323868,2,N,MinesTelecom/04018/sessi
m,,,,,0.07431818341667001,0.08181818303736774,11,Y,course-v1:MinesTelecom+0
,,,,,0.17822221914927164,0.12555555254220963,3,N,CNAM/01002S04/session04
m,1993.0,bouarada,tn,jhs,0.0,0.0,1,Y,MinesTelecom/04017S02/se
m,1993.0,bouarada,tn,jhs,0.0,0.0,1,N,MinesTelecom/04021S02/se
,,,,,0.125,0.5,2,N,course-v1:MinesTelecom+0
,,,,,0.125,0.5,2,N,MinesTelecom/04018S02/se
,,,,,0.125,0.5,2,N,MinesTelecom/04021S02/se
,,,,,0.28545454144477844,0.23181818425655365,1,Y,CNAM/01002S04/session04
f,1991.0,wimereux,fr,m,0.0833333358168602,0.0833333358168602,1,N,course-v1:MinesTelecom+0
f,1991.0,wimereux,fr,m,0.0833333358168602,0.0833333358168602,1,N,MinesTelecom/04017S02/se
,,,,,-0.03999999910593033,0.14499999582767487,1,Y,course-v1:MinesTelecom+0
,,,,,0.3400000035762787,0.25,1,N,course-v1:MinesTelecom+0
f,1989.0,toulon,fr,m,0.023482143878936768,0.3571428507566452,2,N,MinesTelecom/04017S02/se
f,1989.0,toulon,fr,m,0.023482143878936768,0.3571428507566452,2,N,MinesTelecom/04018S02/se
f,1989.0,toulon,fr,m,0.023482143878936768,0.3571428507566452,2,N,MinesTelecom/04021/sessi
f,1989.0,toulon,fr,m,0.023482143878936768,0.3571428507566452,2,N,MinesTelecom/04021S02/se
m,1968.0,bouira,dz,a,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,1968.0,bouira,dz,a,0.0,0.0,1,N,MinesTelecom/04021/sessi
,,,,,0.10000000149011612,0.10000000149011612,1,N,course-v1:MinesTelecom+0
m,1986.0,agadir,ma,m,0.2921428559347987,0.13095238379069737,7,N,MinesTelecom/04017/sessi
m,1986.0,agadir,ma,m,0.2921428559347987,0.13095238379069737,7,N,MinesTelecom/04018/sessi
f,1980.0,abidjan,ci,m,0.550000011920929,0.550000011920929,1,N,MinesTelecom/04017/sessi
f,1980.0,abidjan,ci,m,0.550000011920929,0.550000011920929,1,N,MinesTelecom/04018/sessi
m,1972.0,,,b,0.21330828468004862,0.21400715907414755,6,N,MinesTelecom/04017/sessi
m,1972.0,,,b,0.21330828468004862,0.21400715907414755,6,Y,MinesTelecom/04017S02/se
m,1972.0,,,b,0.21330828468004862,0.21400715907414755,6,N,MinesTelecom/04018/sessi
m,1972.0,,,b,0.21330828468004862,0.21400715907414755,6,N,MinesTelecom/04018S02/se
m,,,,,-0.04100000113248825,0.10999999940395355,2,Y,course-v1:MinesTelecom+0
,,,,,0.15000000596046448,0.10000000149011612,1,N,course-v1:MinesTelecom+0
m,1960.0,fontenay le fleury,fr,m,0.11703174814049687,0.30841269876275745,7,Y,MinesTelecom/04017S02/se
m,1960.0,fontenay le fleury,fr,m,0.11703174814049687,0.30841269876275745,7,N,MinesTelecom/04018S02/se
m,1960.0,fontenay le fleury,fr,m,0.11703174814049687,0.30841269876275745,7,N,MinesTelecom/04021S02/se
m,1955.0,st genies des mourgues,fr,m,-0.3499999940395355,0.375,1,N,MinesTelecom/04017S02/se
,,,,,0.19289999976754188,0.1770000047981739,5,N,course-v1:MinesTelecom+0
,,,,,0.19289999976754188,0.1770000047981739,5,N,MinesTelecom/04018S02/se
,,,,,0.19289999976754188,0.1770000047981739,5,N,MinesTelecom/04021S02/se
,,,,,0.12397726997733116,0.25969697535037994,3,Y,course-v1:MinesTelecom+0
m,1988.0,sainghin en melantois,fr,b,0.16600000113248825,0.23312499560415745,4,Y,MinesTelecom/04017S02/se
m,1988.0,sainghin en melantois,fr,b,0.16600000113248825,0.23312499560415745,4,N,MinesTelecom/04018S02/se
m,1985.0,strasbourg,fr,m,0.2199999988079071,0.10000000149011612,1,Y,MinesTelecom/04017/sessi
,,,,,0.14376455234984556,0.2847883651653926,9,N,course-v1:MinesTelecom+0
m,1982.0,alfortville,fr,,0.03783333227038384,0.2314999967813492,5,Y,MinesTelecom/04017/sessi
m,1982.0,alfortville,fr,,0.03783333227038384,0.2314999967813492,5,Y,MinesTelecom/04018/sessi
m,1978.0,tourcoing,fr,hs,0.2400850407679432,0.42083333858421873,7,Y,course-v1:MinesTelecom+0
m,1978.0,tourcoing,fr,hs,0.2400850407679432,0.42083333858421873,7,N,MinesTelecom/04017/sessi
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
,,,,,0.16500000655651093,0.10000000149011612,1,N,course-v1:MinesTelecom+0
,,,,,0.1666666716337204,0.2750000059604645,1,Y,course-v1:MinesTelecom+0
,,,,,0.14055555562178293,0.1722222218910853,3,Y,CNAM/01002S04/session04
m,1962.0,,,m,0.0,0.0,6,N,course-v1:MinesTelecom+0
m,1962.0,,,m,0.0,0.0,6,N,MinesTelecom/04018/sessi
m,,,,,0.17333333939313889,0.2666666731238365,2,Y,course-v1:MinesTelecom+0
,,,,,0.14000000059604645,0.03333333507180214,1,Y,CNAM/01002S04/session04
m,1995.0,alger,dz,jhs,0.35624998807907104,0.4749999940395355,1,N,MinesTelecom/04021/sessi
,,,,,-0.10000000149011612,0.15000000596046448,1,N,course-v1:MinesTelecom+0
m,1947.0,seyssel,fr,m,-0.01369977742433548,0.2435714229941368,2,N,MinesTelecom/04017/sessi
m,1964.0,,,m,0.11624275194481015,0.26821428444236517,8,N,MinesTelecom/04017/sessi
m,1964.0,,,m,0.11624275194481015,0.26821428444236517,8,N,MinesTelecom/04017S02/se
m,1953.0,,fr,m,0.011212121695280075,0.2969696968793869,3,N,course-v1:MinesTelecom+0
m,1953.0,,fr,m,0.011212121695280075,0.2969696968793869,3,N,MinesTelecom/04018S02/se
m,1965.0,charlieu,fr,m,0.04543509246671901,0.16928571637939005,17,N,course-v1:MinesTelecom+0
m,1965.0,charlieu,fr,m,0.04543509246671901,0.16928571637939005,17,Y,MinesTelecom/04017S02/se
m,1965.0,charlieu,fr,m,0.04543509246671901,0.16928571637939005,17,N,MinesTelecom/04018S02/se
m,1965.0,charlieu,fr,m,0.04543509246671901,0.16928571637939005,17,N,MinesTelecom/04021/sessi
m,,,,,0.11533333423237006,0.1933333377043406,3,N,course-v1:MinesTelecom+0
m,,,,,0.11533333423237006,0.1933333377043406,3,N,MinesTelecom/04021S02/se
m,1965.0,vesoul,fr,m,0.10222222562879324,0.21902778247992197,12,N,course-v1:MinesTelecom+0
m,1965.0,vesoul,fr,m,0.10222222562879324,0.21902778247992197,12,Y,MinesTelecom/04017S02/se
m,1965.0,vesoul,fr,m,0.10222222562879324,0.21902778247992197,12,N,MinesTelecom/04018S02/se
m,1965.0,vesoul,fr,m,0.10222222562879324,0.21902778247992197,12,N,MinesTelecom/04021S02/se
m,,,,,0.04285714402794838,0.13571429252624512,1,Y,course-v1:MinesTelecom+0
,,,,,-0.1029166653752327,0.32500000298023224,2,Y,course-v1:MinesTelecom+0
,,,,,0.10137500055134296,0.25958333536982536,4,N,CNAM/01002S04/session04
m,1955.0,,,other,0.0,0.0,2,N,course-v1:MinesTelecom+0
m,1955.0,,,other,0.0,0.0,2,N,MinesTelecom/04018/sessi
m,1955.0,,,other,0.0,0.0,2,N,MinesTelecom/04021/sessi
m,,,,,0.10999999940395355,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.3100000023841858,0.5249999761581421,1,N,CNAM/01002S04/session04
,,,,,0.20208333525806665,0.15000000223517418,6,N,course-v1:MinesTelecom+0
,,,,,0.3566666543483734,0.30000001192092896,1,N,course-v1:MinesTelecom+0
,,,,,0.04442187398672104,0.17125000059604645,4,Y,course-v1:MinesTelecom+0
m,1986.0,kisangani,cd,jhs,0.3233333230018616,0.4333333373069763,1,N,course-v1:MinesTelecom+0
m,1986.0,kisangani,cd,jhs,0.3233333230018616,0.4333333373069763,1,N,MinesTelecom/04021/sessi
m,1951.0,,,m,-0.02760416711680591,0.24270833376795053,8,N,course-v1:MinesTelecom+0
m,1951.0,,,m,-0.02760416711680591,0.24270833376795053,8,Y,MinesTelecom/04017S02/se
m,1951.0,,,m,-0.02760416711680591,0.24270833376795053,8,N,MinesTelecom/04018S02/se
m,1951.0,,,m,-0.02760416711680591,0.24270833376795053,8,N,MinesTelecom/04021S02/se
,,,,,0.3440000116825104,0.4099999964237213,1,h,course-v1:MinesTelecom+0
,,,,,0.1914444441596667,0.22166666885217032,3,N,course-v1:MinesTelecom+0
m,1948.0,romainville,fr,hs,0.0,0.0,1,Y,MinesTelecom/04017S02/se
m,1948.0,romainville,fr,hs,0.0,0.0,1,N,MinesTelecom/04018/sessi
m,1948.0,romainville,fr,hs,0.0,0.0,1,N,MinesTelecom/04018S02/se
m,1948.0,romainville,fr,hs,0.0,0.0,1,N,MinesTelecom/04021/sessi
m,1948.0,romainville,fr,hs,0.0,0.0,1,N,MinesTelecom/04021S02/se
m,1992.0,lubumbashi,cd,b,0.13700000196695328,0.09200000017881393,2,N,MinesTelecom/04017/sessi
,,,,,0.2695833295583725,0.35249999165534973,2,N,course-v1:MinesTelecom+0
m,1985.0,,,m,0.0,0.0,1,N,MinesTelecom/04017S02/se
m,1985.0,,,m,0.0,0.0,1,N,MinesTelecom/04018S02/se
m,1978.0,paris,fr,m,0.01666666753590107,0.3333333432674408,1,Y,MinesTelecom/04017/sessi
m,1978.0,paris,fr,m,0.01666666753590107,0.3333333432674408,1,N,MinesTelecom/04018/sessi
f,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,,,,,0.07014022538295159,0.2631410274368066,13,N,course-v1:MinesTelecom+0
m,,,,,0.13855555570787853,0.23088319475452104,9,Y,course-v1:MinesTelecom+0
m,,,,,0.010705882566981018,0.033529412001371384,2,N,course-v1:MinesTelecom+0
,,,,,0.11777777597308159,0.12000000104308128,2,N,course-v1:MinesTelecom+0
f,1960.0,cergy,fr,m,0.14228175021708012,0.22090205736458302,12,Y,MinesTelecom/04017/sessi
f,1960.0,cergy,fr,m,0.14228175021708012,0.22090205736458302,12,N,MinesTelecom/04018/sessi
f,1969.0,tetouan,ma,p,-5.551115205843844e-18,0.2199999988079071,1,N,MinesTelecom/04017/sessi
f,1969.0,tetouan,ma,p,-5.551115205843844e-18,0.2199999988079071,1,N,MinesTelecom/04017S02/se
f,1969.0,tetouan,ma,p,-5.551115205843844e-18,0.2199999988079071,1,N,MinesTelecom/04018/sessi
f,1969.0,tetouan,ma,p,-5.551115205843844e-18,0.2199999988079071,1,N,MinesTelecom/04018S02/se
f,1969.0,tetouan,ma,p,-5.551115205843844e-18,0.2199999988079071,1,N,MinesTelecom/04021/sessi
f,1958.0,canet,fr,b,0.019999998807907104,0.425,5,Y,MinesTelecom/04017/sessi
f,1958.0,canet,fr,b,0.019999998807907104,0.425,5,N,MinesTelecom/04018/sessi
o,1994.0,paris,fr,m,0.01799999177455902,0.26749999821186066,2,N,MinesTelecom/04017S02/se
m,1976.0,,,m,0.32055555780728656,0.3333333283662796,3,N,MinesTelecom/04017S02/se
m,1976.0,,,m,0.32055555780728656,0.3333333283662796,3,N,MinesTelecom/04018S02/se
m,1976.0,,,m,0.32055555780728656,0.3333333283662796,3,N,MinesTelecom/04021S02/se
m,,,,,0.09684523567557335,0.14047619700431824,2,Y,course-v1:MinesTelecom+0
m,1960.0,rennes,fr,m,0.1680000051856041,0.16499999910593033,2,N,CNAM/01002S04/session04
m,1960.0,rennes,fr,m,0.1680000051856041,0.16499999910593033,2,N,MinesTelecom/04017/sessi
m,1967.0,nancy,fr,b,0.06145833432674408,0.20833333674818277,4,N,MinesTelecom/04017/sessi
m,1967.0,nancy,fr,b,0.06145833432674408,0.20833333674818277,4,N,MinesTelecom/04018/sessi
m,1967.0,nancy,fr,b,0.06145833432674408,0.20833333674818277,4,N,MinesTelecom/04021/sessi
m,1975.0,nimes,fr,jhs,0.290133336186409,0.44733333885669707,5,N,MinesTelecom/04017/sessi
,,,,,0.07788615627214313,0.10831215768121183,8,N,course-v1:MinesTelecom+0
m,1956.0,poissy,fr,m,0.0071428571827709675,0.30714285373687744,1,N,course-v1:MinesTelecom+0
m,1956.0,poissy,fr,m,0.0071428571827709675,0.30714285373687744,1,Y,MinesTelecom/04017/sessi
m,1956.0,poissy,fr,m,0.0071428571827709675,0.30714285373687744,1,N,MinesTelecom/04018/sessi
m,1956.0,poissy,fr,m,0.0071428571827709675,0.30714285373687744,1,N,MinesTelecom/04021/sessi
,,,,,0.12627337229522792,0.20727321895008738,22,Y,course-v1:MinesTelecom+0
m,,,,,0.18020000346004963,0.2290000021457672,10,Y,course-v1:MinesTelecom+0
,,,,,0.17000000178813934,0.1875,1,N,course-v1:MinesTelecom+0
,,,,,0.15000000596046448,0.20000000298023224,1,Y,CNAM/01002S04/session04
,,,,,0.10625000298023224,0.11249999701976776,1,N,course-v1:MinesTelecom+0
m,1951.0,flers en escrebieux,fr,jhs,0.25833332786957425,0.21944444874922434,3,Y,MinesTelecom/04017/sessi
m,1951.0,flers en escrebieux,fr,jhs,0.25833332786957425,0.21944444874922434,3,Y,MinesTelecom/04017S02/se
m,1951.0,flers en escrebieux,fr,jhs,0.25833332786957425,0.21944444874922434,3,Y,MinesTelecom/04018/sessi
m,1951.0,flers en escrebieux,fr,jhs,0.25833332786957425,0.21944444874922434,3,N,MinesTelecom/04018S02/se
m,1951.0,flers en escrebieux,fr,jhs,0.25833332786957425,0.21944444874922434,3,N,MinesTelecom/04021/sessi
m,1957.0,chartres,fr,m,0.038686816270152725,0.1758221404420005,9,Y,MinesTelecom/04017S02/se
m,1957.0,chartres,fr,m,0.038686816270152725,0.1758221404420005,9,N,MinesTelecom/04018S02/se
m,1957.0,chartres,fr,m,0.038686816270152725,0.1758221404420005,9,N,MinesTelecom/04021S02/se
m,,,,,0.004999999888241291,0.375,1,N,course-v1:MinesTelecom+0
,,,,,0.09699999690055847,0.1100000023841858,5,Y,course-v1:MinesTelecom+0
m,1976.0,grenoble,fr,m,0.42500001192092896,0.4000000059604645,1,N,course-v1:MinesTelecom+0
m,1976.0,grenoble,fr,m,0.42500001192092896,0.4000000059604645,1,N,MinesTelecom/04017S02/se
m,1976.0,grenoble,fr,m,0.42500001192092896,0.4000000059604645,1,N,MinesTelecom/04018S02/se
m,1976.0,grenoble,fr,m,0.42500001192092896,0.4000000059604645,1,N,MinesTelecom/04021S02/se
m,1958.0,,,m,0.19900000095367432,0.28600001335144043,1,N,MinesTelecom/04017/sessi
m,1973.0,colmar,fr,m,0.48124998807907104,0.3499999940395355,1,Y,MinesTelecom/04017/sessi
m,1973.0,colmar,fr,m,0.48124998807907104,0.3499999940395355,1,N,MinesTelecom/04018/sessi
f,1974.0,brizambourg,fr,jhs,0.3500000089406967,0.4000000134110451,2,Y,MinesTelecom/04017S02/se
f,1974.0,brizambourg,fr,jhs,0.3500000089406967,0.4000000134110451,2,N,MinesTelecom/04018S02/se
f,1974.0,brizambourg,fr,jhs,0.3500000089406967,0.4000000134110451,2,N,MinesTelecom/04021S02/se
m,1975.0,,,m,0.15000000596046448,0.20000000298023224,1,N,course-v1:MinesTelecom+0
m,1975.0,,,m,0.15000000596046448,0.20000000298023224,1,Y,MinesTelecom/04017/sessi
m,1975.0,,,m,0.15000000596046448,0.20000000298023224,1,N,MinesTelecom/04018/sessi
m,1975.0,,,m,0.15000000596046448,0.20000000298023224,1,N,MinesTelecom/04021/sessi
,,,,,0.05999999865889549,0.17499999701976776,1,N,course-v1:MinesTelecom+0
,,,,,0.1548148194948832,0.232962965965271,3,N,CNAM/01002S04/session04
m,1965.0,ballaison,fr,a,0.009285714477300644,0.334285706281662,1,N,MinesTelecom/04017S02/se
m,1965.0,ballaison,fr,a,0.009285714477300644,0.334285706281662,1,N,MinesTelecom/04018S02/se
m,1965.0,ballaison,fr,a,0.009285714477300644,0.334285706281662,1,N,MinesTelecom/04021/sessi
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,,,,,-0.4000000059604645,0.5,1,N,course-v1:MinesTelecom+0
m,1982.0,creteil,fr,hs,0.1066666692495346,0.10000000149011612,1,N,MinesTelecom/04017S02/se
m,1982.0,creteil,fr,hs,0.1066666692495346,0.10000000149011612,1,N,MinesTelecom/04018S02/se
m,1964.0,vernouillet,fr,m,0.08796401496510953,0.22688446566462517,8,N,MinesTelecom/04017/sessi
m,1964.0,vernouillet,fr,m,0.08796401496510953,0.22688446566462517,8,N,MinesTelecom/04018S02/se
m,1981.0,grenoble,fr,b,0.03249999973922968,0.1550000011920929,2,N,MinesTelecom/04017/sessi
m,1981.0,grenoble,fr,b,0.03249999973922968,0.1550000011920929,2,Y,MinesTelecom/04018/sessi
m,1981.0,grenoble,fr,b,0.03249999973922968,0.1550000011920929,2,N,MinesTelecom/04021/sessi
m,1991.0,nancy,fr,b,0.375,0.20000000298023224,1,Y,MinesTelecom/04017/sessi
m,1991.0,nancy,fr,b,0.375,0.20000000298023224,1,N,MinesTelecom/04018/sessi
